product_id,product_vendor,product_name,availability,size,colours,cost,category,sub_category,user_id,quantity_ordered,payment_details,delivery_address,order_status,date,month
711,16,Casuals DarkOliveGreen,22,Small,DarkOliveGreen,20.33,Kids,Casuals,1049,1,UPI,Karnataka,Returned,10,December
712,17,Saree SaddleBrown,36,Medium,SaddleBrown,231.5,Women,Saree,312,4,UPI,Arunachal Pradesh,Delivered,18,August
713,4,T-Shirts PaleGoldenRod,83,Medium,PaleGoldenRod,568.57,Kids,T-Shirts,86,4,cashondelivery,Arunachal Pradesh,Returned,10,August
714,19,Western LightCoral,56,Small,LightCoral,41.55,Women,Western,88,3,netbanking,Tripura,Delivered,22,January
715,15,Ethnic GhostWhite,8,Small,GhostWhite,996.44,Women,Ethnic,462,2,cashondelivery,Arunachal Pradesh,Cancelled,2,September
716,10,Formals SeaGreen,74,Small,SeaGreen,654.43,Men,Formals,772,2,UPI,Kerala,Delivered,4,September
717,5,Tops Orange,100,Large,Orange,571.06,Women,Tops,242,4,cashondelivery,Mizoram,Returned,24,May
718,8,Western PaleGoldenRod,9,Medium,PaleGoldenRod,993.41,Kids,Western,809,4,cashondelivery,Jharkhand,Cancelled,28,August
719,26,T-Shirts LightSkyBlue,81,Medium,LightSkyBlue,336.72,Men,T-Shirts,879,3,netbanking,Himachal Pradesh,Delivered,16,June
720,16,Casuals LightSlateGray,69,Small,LightSlateGray,592.16,Men,Casuals,810,3,cashondelivery,Tripura,Cancelled,11,April
721,18,Shirts Khaki,78,Small,Khaki,411.14,Men,Shirts,1137,4,cashondelivery,Rajasthan,Returned,17,February
722,7,Ethnic Maroon,4,Medium,Maroon,179.65,Kids,Ethnic,1138,3,netbanking,Mizoram,Returned,6,April
723,9,Jeans DarkKhaki,51,Large,DarkKhaki,518.52,Kids,Jeans,352,2,cashondelivery,Nagaland,Cancelled,29,November
724,6,Trousers LightSteelBlue,58,Medium,LightSteelBlue,314.68,Kids,Trousers,1399,4,UPI,Assam,Cancelled,1,May
725,3,Casuals HoneyDew,9,Medium,HoneyDew,809.55,Women,Casuals,1278,4,UPI,Gujarat,Returned,9,February
726,28,Trousers SlateGray,55,Medium,SlateGray,460.98,Women,Trousers,1424,1,cashondelivery,Rajasthan,Returned,9,June
727,23,Jeans LightGoldenRodYellow,3,Large,LightGoldenRodYellow,785.14,Women,Jeans,324,3,UPI,Madhya Pradesh,Returned,19,February
728,16,T-Shirts SpringGreen,63,Medium,SpringGreen,873.82,Women,T-Shirts,653,2,cashondelivery,Manipur,Delivered,11,May
729,16,Jeans Pink,56,Small,Pink,227.5,Men,Jeans,1164,2,cashondelivery,Tripura,Delivered,3,October
730,30,Casuals Khaki,3,Small,Khaki,500.08,Women,Casuals,433,1,netbanking,Karnataka,Cancelled,27,April
731,18,Western White,12,Large,White,463.48,Men,Western,666,2,UPI,Karnataka,Cancelled,12,December
732,11,Casuals SeaShell,68,Large,SeaShell,770.38,Kids,Casuals,868,3,UPI,Punjab,Delivered,30,December
733,28,Casuals LemonChiffon,15,Small,LemonChiffon,145.28,Men,Casuals,1198,3,netbanking,Andhra Pradesh,Cancelled,25,September
734,27,Jeans DarkSeaGreen,14,Medium,DarkSeaGreen,345.59,Women,Jeans,1139,3,netbanking,Goa,Cancelled,13,February
735,8,Ethnic Aquamarine,28,Medium,Aquamarine,488.73,Kids,Ethnic,1439,1,netbanking,Kerala,Delivered,4,March
736,14,Formals DarkOrchid,72,Large,DarkOrchid,622.28,Kids,Formals,796,4,netbanking,Himachal Pradesh,Delivered,10,February
737,2,Trousers LimeGreen,83,Small,LimeGreen,496.5,Men,Trousers,1001,4,cashondelivery,Haryana,Delivered,21,March
738,20,Ethnic PaleTurquoise,52,Small,PaleTurquoise,577.14,Women,Ethnic,218,1,cashondelivery,Rajasthan,Cancelled,14,August
739,13,Ethnic Crimson,72,Large,Crimson,825.78,Men,Ethnic,519,1,cashondelivery,Telangana,Cancelled,27,February
740,8,Shirts BlueViolet,3,Small,BlueViolet,769.93,Men,Shirts,382,2,netbanking,Haryana,Cancelled,23,March
741,10,Saree NavajoWhite,81,Small,NavajoWhite,78.42,Kids,Saree,1258,3,cashondelivery,Jharkhand,Cancelled,12,April
742,14,Jeans MediumSpringGreen,95,Small,MediumSpringGreen,931.27,Men,Jeans,271,1,cashondelivery,Jharkhand,Cancelled,16,September
743,10,Tops SeaShell,25,Small,SeaShell,817.27,Men,Tops,88,1,netbanking,Telangana,Returned,11,March
744,11,T-Shirts PowderBlue,33,Large,PowderBlue,242.53,Women,T-Shirts,555,4,cashondelivery,Meghalaya,Delivered,1,August
745,25,Formals AliceBlue,81,Medium,AliceBlue,300.39,Men,Formals,1274,3,cashondelivery,Odisha,Delivered,6,August
746,26,Jeans LightSkyBlue,55,Medium,LightSkyBlue,242.33,Men,Jeans,1473,2,cashondelivery,Jharkhand,Cancelled,17,April
747,24,Casuals DimGray,46,Medium,DimGray,47.82,Men,Casuals,479,2,cashondelivery,Rajasthan,Returned,8,June
748,24,Pants Maroon,11,Small,Maroon,21.15,Men,Pants,112,2,UPI,Gujarat,Cancelled,12,May
749,1,Shirts Bisque,82,Medium,Bisque,10.69,Men,Shirts,1389,2,cashondelivery,Odisha,Cancelled,19,November
750,19,Casuals LightSteelBlue,68,Large,LightSteelBlue,670.38,Women,Casuals,169,4,UPI,Kerala,Delivered,23,February
751,29,Pants LightGray,50,Medium,LightGray,114.22,Kids,Pants,1395,1,UPI,Rajasthan,Cancelled,16,May
752,6,Jeans LavenderBlush,47,Medium,LavenderBlush,693.94,Men,Jeans,897,4,netbanking,Manipur,Cancelled,26,March
753,29,Ethnic LightCoral,70,Small,LightCoral,196.82,Kids,Ethnic,1133,3,cashondelivery,Tamil Nadu,Cancelled,16,April
754,18,Shirts Orange,34,Small,Orange,845.0,Women,Shirts,1398,4,cashondelivery,Maharashtra,Delivered,1,December
755,26,Pants DarkOrchid,82,Medium,DarkOrchid,422.93,Men,Pants,771,3,netbanking,Bihar,Delivered,24,May
756,14,Casuals DarkOliveGreen,62,Large,DarkOliveGreen,970.66,Kids,Casuals,1007,1,cashondelivery,Jharkhand,Delivered,4,May
757,18,Pants LightYellow,79,Large,LightYellow,149.67,Kids,Pants,247,4,cashondelivery,Chhattisgarh,Cancelled,4,March
758,13,Ethnic LightSkyBlue,98,Large,LightSkyBlue,589.94,Women,Ethnic,989,3,netbanking,Meghalaya,Delivered,14,December
759,9,Pants DarkOrange,1,Large,DarkOrange,361.52,Kids,Pants,768,3,netbanking,Tamil Nadu,Delivered,15,September
760,18,Tops DarkCyan,38,Large,DarkCyan,975.65,Men,Tops,1007,1,UPI,Haryana,Cancelled,10,August
761,18,Shirts Coral,61,Medium,Coral,392.87,Men,Shirts,893,2,UPI,Sikkim,Delivered,29,July
762,23,T-Shirts Gainsboro,41,Medium,Gainsboro,185.61,Women,T-Shirts,952,3,netbanking,Madhya Pradesh,Delivered,21,October
763,15,T-Shirts Plum,42,Large,Plum,485.16,Men,T-Shirts,783,3,UPI,Tamil Nadu,Delivered,19,January
764,3,Tops LawnGreen,68,Large,LawnGreen,381.06,Kids,Tops,453,4,UPI,Arunachal Pradesh,Cancelled,24,October
765,4,Casuals Cyan,47,Medium,Cyan,578.81,Kids,Casuals,1367,4,cashondelivery,Uttar Pradesh,Cancelled,15,June
766,23,Formals Khaki,17,Large,Khaki,183.41,Kids,Formals,45,2,netbanking,Maharashtra,Cancelled,24,August
767,19,Casuals AntiqueWhite,69,Medium,AntiqueWhite,298.97,Women,Casuals,984,1,cashondelivery,Mizoram,Cancelled,24,June
768,22,Jeans Indigo,78,Large,Indigo,130.81,Kids,Jeans,839,4,UPI,Uttarakhand,Delivered,21,September
769,9,Trousers Orchid,60,Large,Orchid,374.87,Kids,Trousers,200,1,cashondelivery,Jharkhand,Delivered,14,March
770,28,Trousers AntiqueWhite,3,Large,AntiqueWhite,410.81,Men,Trousers,234,2,netbanking,Sikkim,Cancelled,21,November
771,13,Saree Cyan,64,Small,Cyan,999.87,Women,Saree,42,4,cashondelivery,Rajasthan,Returned,8,November
772,17,Casuals HoneyDew,91,Medium,HoneyDew,50.69,Women,Casuals,1041,4,cashondelivery,Uttarakhand,Cancelled,8,May
773,10,Tops Violet,79,Small,Violet,294.42,Kids,Tops,1273,3,UPI,Manipur,Cancelled,19,April
774,22,Saree PapayaWhip,29,Small,PapayaWhip,866.4,Kids,Saree,1199,2,netbanking,Haryana,Cancelled,4,January
775,9,Tops DeepSkyBlue,7,Medium,DeepSkyBlue,966.36,Women,Tops,1414,4,netbanking,Chhattisgarh,Delivered,4,July
776,7,Trousers DodgerBlue,27,Large,DodgerBlue,205.58,Women,Trousers,911,4,UPI,West Bengal,Cancelled,29,January
777,12,Formals SkyBlue,68,Medium,SkyBlue,706.18,Men,Formals,1255,3,cashondelivery,Karnataka,Cancelled,21,January
778,18,Ethnic Tomato,67,Small,Tomato,125.56,Men,Ethnic,704,2,netbanking,Chhattisgarh,Delivered,24,May
779,17,Jeans RoyalBlue,62,Medium,RoyalBlue,310.48,Kids,Jeans,1485,2,cashondelivery,Uttarakhand,Returned,2,April
780,19,Western Chocolate,6,Small,Chocolate,344.58,Kids,Western,1146,3,netbanking,Gujarat,Delivered,25,February
781,18,Jeans FloralWhite,60,Large,FloralWhite,202.34,Women,Jeans,263,4,netbanking,Sikkim,Cancelled,19,May
782,5,Shirts GhostWhite,35,Large,GhostWhite,115.04,Men,Shirts,597,4,cashondelivery,Manipur,Delivered,5,August
783,6,Casuals Salmon,79,Medium,Salmon,966.12,Men,Casuals,948,4,netbanking,Assam,Returned,9,June
784,27,Jeans SlateBlue,23,Large,SlateBlue,871.15,Women,Jeans,106,2,UPI,Haryana,Cancelled,30,June
785,30,Tops DarkBlue,5,Small,DarkBlue,311.35,Kids,Tops,1087,1,cashondelivery,Bihar,Cancelled,27,December
786,4,Formals Black,68,Medium,Black,184.57,Women,Formals,1109,1,UPI,Kerala,Cancelled,16,January
787,10,Shirts DarkKhaki,23,Large,DarkKhaki,450.79,Men,Shirts,617,1,netbanking,Himachal Pradesh,Cancelled,17,June
788,4,T-Shirts Chartreuse,1,Small,Chartreuse,351.59,Women,T-Shirts,1357,4,cashondelivery,Uttar Pradesh,Returned,27,February
789,14,Western OliveDrab,24,Small,OliveDrab,536.27,Women,Western,1003,3,cashondelivery,Telangana,Returned,22,September
790,18,Western Thistle,49,Medium,Thistle,957.96,Kids,Western,1244,2,netbanking,Bihar,Returned,6,April
791,22,Casuals DarkKhaki,34,Small,DarkKhaki,342.53,Women,Casuals,1024,4,cashondelivery,Kerala,Returned,6,April
792,8,Pants AntiqueWhite,74,Large,AntiqueWhite,122.93,Men,Pants,384,3,netbanking,Gujarat,Returned,3,May
793,25,T-Shirts AntiqueWhite,93,Medium,AntiqueWhite,608.84,Kids,T-Shirts,1289,2,UPI,Chhattisgarh,Cancelled,29,August
794,24,Shirts Crimson,11,Small,Crimson,404.19,Men,Shirts,1142,3,netbanking,Karnataka,Delivered,21,July
795,21,T-Shirts LightSlateGray,36,Medium,LightSlateGray,611.55,Kids,T-Shirts,1288,2,cashondelivery,Tamil Nadu,Delivered,23,November
796,19,Ethnic LavenderBlush,13,Small,LavenderBlush,718.84,Men,Ethnic,88,1,UPI,West Bengal,Delivered,9,April
797,3,T-Shirts LawnGreen,64,Medium,LawnGreen,928.7,Men,T-Shirts,767,3,UPI,Tripura,Returned,27,September
798,29,Trousers IndianRed,43,Small,IndianRed,936.49,Men,Trousers,950,1,netbanking,Assam,Delivered,26,May
799,6,Jeans Azure,63,Medium,Azure,811.35,Women,Jeans,104,4,netbanking,Meghalaya,Delivered,15,May
800,22,Saree DarkTurquoise,47,Small,DarkTurquoise,705.27,Men,Saree,1145,2,UPI,Punjab,Returned,13,December
801,25,Formals BlueViolet,98,Small,BlueViolet,780.67,Kids,Formals,1160,2,cashondelivery,Sikkim,Delivered,27,February
802,7,Ethnic DarkSlateBlue,96,Large,DarkSlateBlue,728.36,Men,Ethnic,298,4,cashondelivery,Meghalaya,Delivered,17,April
803,14,Trousers Navy,100,Small,Navy,965.61,Women,Trousers,1460,3,UPI,Arunachal Pradesh,Cancelled,3,May
804,5,Western Green,24,Medium,Green,179.79,Men,Western,1354,3,netbanking,Madhya Pradesh,Cancelled,28,July
805,15,Pants PaleTurquoise,94,Medium,PaleTurquoise,189.31,Men,Pants,1058,4,cashondelivery,Tripura,Delivered,28,April
806,28,Trousers SlateGray,73,Small,SlateGray,987.82,Kids,Trousers,957,4,UPI,Chhattisgarh,Delivered,8,January
807,22,Western DarkGoldenRod,24,Small,DarkGoldenRod,523.58,Women,Western,368,2,cashondelivery,Maharashtra,Delivered,23,November
808,3,Western PaleVioletRed,69,Small,PaleVioletRed,180.47,Men,Western,92,4,UPI,Bihar,Delivered,29,December
809,2,Casuals Lime,19,Large,Lime,872.93,Kids,Casuals,1375,2,UPI,Goa,Returned,17,September
810,19,Trousers DimGray,37,Medium,DimGray,669.14,Women,Trousers,1134,1,UPI,Himachal Pradesh,Cancelled,27,March
811,17,Shirts Pink,20,Small,Pink,355.71,Women,Shirts,1241,1,netbanking,Odisha,Cancelled,3,June
812,23,Jeans DarkSlateBlue,77,Large,DarkSlateBlue,833.7,Kids,Jeans,1391,3,cashondelivery,Karnataka,Returned,27,August
813,23,Jeans CornflowerBlue,58,Large,CornflowerBlue,77.18,Women,Jeans,235,1,UPI,Madhya Pradesh,Cancelled,20,January
814,21,Western Orange,26,Large,Orange,354.31,Kids,Western,799,2,netbanking,Haryana,Cancelled,23,April
815,17,Western BurlyWood,72,Large,BurlyWood,829.79,Women,Western,1383,3,UPI,Madhya Pradesh,Cancelled,13,June
816,28,Ethnic DarkViolet,100,Small,DarkViolet,508.78,Women,Ethnic,1286,3,UPI,Himachal Pradesh,Cancelled,1,October
817,8,Shirts DarkGoldenRod,23,Medium,DarkGoldenRod,525.55,Kids,Shirts,55,2,UPI,Jharkhand,Delivered,8,October
818,24,Tops DarkSlateGray,86,Large,DarkSlateGray,910.75,Kids,Tops,1301,2,cashondelivery,Sikkim,Delivered,2,January
819,18,Jeans LawnGreen,10,Small,LawnGreen,255.85,Men,Jeans,154,2,cashondelivery,Himachal Pradesh,Cancelled,30,December
820,2,Ethnic Azure,74,Large,Azure,946.0,Women,Ethnic,1202,4,cashondelivery,Sikkim,Cancelled,11,August
821,27,Saree Fuchsia,73,Medium,Fuchsia,718.92,Women,Saree,1276,2,UPI,Maharashtra,Cancelled,28,November
822,29,Jeans Sienna,22,Medium,Sienna,139.28,Kids,Jeans,618,3,cashondelivery,Nagaland,Delivered,2,May
823,1,Formals LightGoldenRodYellow,100,Large,LightGoldenRodYellow,436.67,Kids,Formals,124,4,netbanking,Gujarat,Cancelled,29,November
824,2,Ethnic LightSkyBlue,85,Small,LightSkyBlue,467.38,Men,Ethnic,568,3,cashondelivery,Nagaland,Cancelled,3,November
825,14,Pants OldLace,19,Small,OldLace,606.44,Kids,Pants,309,2,cashondelivery,Uttar Pradesh,Delivered,27,September
826,28,Shirts DarkCyan,31,Medium,DarkCyan,783.52,Women,Shirts,553,2,UPI,Tamil Nadu,Cancelled,20,November
827,11,Tops LightCoral,19,Large,LightCoral,676.93,Kids,Tops,704,4,netbanking,West Bengal,Cancelled,13,May
828,15,Jeans LimeGreen,6,Medium,LimeGreen,677.19,Men,Jeans,193,3,cashondelivery,Chhattisgarh,Delivered,11,April
829,23,Ethnic Navy,42,Large,Navy,291.4,Women,Ethnic,1207,1,cashondelivery,Arunachal Pradesh,Returned,11,October
830,28,Pants LawnGreen,72,Large,LawnGreen,733.97,Men,Pants,392,2,UPI,Telangana,Returned,24,May
831,28,Western Tomato,59,Large,Tomato,762.6,Men,Western,59,4,cashondelivery,Andhra Pradesh,Returned,15,October
832,17,Shirts Silver,5,Small,Silver,256.06,Men,Shirts,1309,1,netbanking,Gujarat,Delivered,8,October
833,21,Formals Peru,67,Large,Peru,400.13,Men,Formals,196,2,netbanking,Andhra Pradesh,Returned,21,July
834,21,T-Shirts Plum,71,Medium,Plum,110.32,Men,T-Shirts,650,4,cashondelivery,Tamil Nadu,Delivered,10,February
835,18,Shirts LightGoldenRodYellow,60,Large,LightGoldenRodYellow,771.55,Kids,Shirts,1196,2,netbanking,Manipur,Returned,12,August
836,15,Pants Ivory,82,Large,Ivory,245.62,Men,Pants,271,3,netbanking,Sikkim,Returned,6,November
837,21,Saree LightSlateGray,79,Small,LightSlateGray,908.35,Men,Saree,796,4,UPI,Gujarat,Returned,13,April
838,29,Casuals PaleGoldenRod,80,Large,PaleGoldenRod,168.2,Women,Casuals,1190,1,netbanking,West Bengal,Returned,9,December
839,3,Formals Orchid,3,Medium,Orchid,430.22,Kids,Formals,601,2,cashondelivery,Himachal Pradesh,Delivered,18,October
840,9,Formals SpringGreen,1,Small,SpringGreen,959.05,Women,Formals,446,4,UPI,Punjab,Cancelled,11,March
841,26,Jeans PaleGoldenRod,66,Medium,PaleGoldenRod,206.45,Men,Jeans,431,4,netbanking,Jharkhand,Returned,28,March
842,12,Ethnic MediumTurquoise,84,Large,MediumTurquoise,817.25,Men,Ethnic,680,3,UPI,Tripura,Delivered,30,February
843,10,Jeans Thistle,38,Small,Thistle,690.63,Women,Jeans,343,3,cashondelivery,Madhya Pradesh,Returned,22,April
844,7,Pants Tomato,71,Large,Tomato,550.57,Kids,Pants,395,3,UPI,Manipur,Cancelled,14,July
845,7,T-Shirts Blue,80,Medium,Blue,826.36,Men,T-Shirts,859,3,netbanking,Telangana,Returned,3,January
846,19,Jeans BlueViolet,76,Small,BlueViolet,134.25,Women,Jeans,705,3,cashondelivery,Bihar,Cancelled,29,March
847,30,Shirts Orchid,42,Large,Orchid,807.24,Kids,Shirts,1458,2,cashondelivery,Tripura,Cancelled,30,February
848,3,Trousers DarkRed,90,Medium,DarkRed,179.82,Women,Trousers,229,2,UPI,Arunachal Pradesh,Returned,29,April
849,9,T-Shirts HotPink,55,Large,HotPink,902.41,Women,T-Shirts,1102,4,cashondelivery,Chhattisgarh,Returned,26,March
850,2,Pants BlanchedAlmond,92,Large,BlanchedAlmond,322.38,Kids,Pants,824,2,cashondelivery,West Bengal,Returned,29,November
851,2,Ethnic DarkRed,7,Large,DarkRed,361.77,Kids,Ethnic,377,2,UPI,Manipur,Returned,11,April
852,25,Ethnic DarkCyan,65,Large,DarkCyan,259.0,Kids,Ethnic,261,3,netbanking,Tamil Nadu,Returned,18,May
853,13,Pants MediumPurple,10,Medium,MediumPurple,681.89,Men,Pants,950,4,cashondelivery,Chhattisgarh,Returned,8,September
854,29,Casuals MediumTurquoise,13,Large,MediumTurquoise,625.65,Women,Casuals,725,2,netbanking,Punjab,Cancelled,21,December
855,3,Ethnic DarkGoldenRod,99,Large,DarkGoldenRod,849.78,Men,Ethnic,238,1,netbanking,Himachal Pradesh,Delivered,19,July
856,8,Formals Snow,10,Small,Snow,974.1,Men,Formals,1312,1,cashondelivery,Assam,Returned,1,August
857,28,Western AliceBlue,64,Large,AliceBlue,935.82,Kids,Western,407,2,netbanking,Bihar,Cancelled,9,April
858,15,Saree Silver,44,Small,Silver,166.94,Kids,Saree,376,1,UPI,Bihar,Cancelled,14,June
859,27,Saree DarkRed,3,Small,DarkRed,888.72,Women,Saree,529,4,netbanking,Mizoram,Returned,28,November
860,22,Formals Chartreuse,43,Small,Chartreuse,275.12,Men,Formals,1129,4,UPI,Karnataka,Returned,28,May
861,15,Jeans Fuchsia,91,Medium,Fuchsia,825.85,Men,Jeans,80,3,UPI,Bihar,Cancelled,9,August
862,14,Saree Orchid,68,Medium,Orchid,860.83,Men,Saree,1092,3,netbanking,Gujarat,Delivered,30,December
863,27,Casuals PowderBlue,22,Large,PowderBlue,734.69,Men,Casuals,444,4,UPI,Sikkim,Delivered,24,July
864,25,Jeans Cyan,88,Small,Cyan,604.48,Women,Jeans,1430,4,netbanking,Uttarakhand,Returned,27,October
865,9,Casuals DodgerBlue,75,Large,DodgerBlue,778.24,Kids,Casuals,431,2,cashondelivery,Assam,Returned,27,January
866,22,Trousers Gainsboro,27,Small,Gainsboro,972.63,Women,Trousers,921,2,UPI,Karnataka,Cancelled,2,March
867,26,Formals Linen,15,Large,Linen,555.32,Men,Formals,1221,1,netbanking,Sikkim,Delivered,2,November
868,2,Tops Orange,40,Small,Orange,754.83,Men,Tops,528,1,UPI,Karnataka,Delivered,28,September
869,7,Shirts Chartreuse,1,Medium,Chartreuse,140.81,Women,Shirts,377,3,cashondelivery,Karnataka,Cancelled,19,June
870,23,Ethnic Bisque,3,Medium,Bisque,217.96,Men,Ethnic,1381,2,netbanking,Meghalaya,Delivered,4,March
871,22,Tops MediumSeaGreen,23,Small,MediumSeaGreen,979.19,Men,Tops,426,1,cashondelivery,Sikkim,Returned,18,February
872,17,Pants PaleGoldenRod,91,Small,PaleGoldenRod,107.88,Women,Pants,1193,3,UPI,Maharashtra,Returned,7,May
873,5,Ethnic Linen,28,Small,Linen,383.91,Women,Ethnic,224,3,UPI,Maharashtra,Delivered,7,April
874,29,Pants SandyBrown,64,Large,SandyBrown,643.25,Kids,Pants,154,2,UPI,Assam,Returned,5,March
875,11,Formals NavajoWhite,92,Large,NavajoWhite,888.95,Kids,Formals,1097,1,UPI,Kerala,Delivered,8,October
876,2,Jeans Fuchsia,62,Small,Fuchsia,324.57,Men,Jeans,852,3,netbanking,Jharkhand,Returned,4,June
877,18,Western DarkViolet,2,Medium,DarkViolet,636.12,Women,Western,685,4,UPI,Chhattisgarh,Delivered,15,December
878,20,T-Shirts LemonChiffon,48,Large,LemonChiffon,311.1,Men,T-Shirts,560,3,UPI,Meghalaya,Returned,29,August
879,19,T-Shirts MediumPurple,37,Large,MediumPurple,918.43,Women,T-Shirts,1278,3,cashondelivery,Odisha,Cancelled,2,December
880,13,Tops LightGoldenRodYellow,57,Small,LightGoldenRodYellow,752.24,Kids,Tops,1480,3,netbanking,Rajasthan,Cancelled,5,May
881,24,T-Shirts Green,80,Small,Green,324.41,Men,T-Shirts,213,1,cashondelivery,Karnataka,Delivered,26,February
882,7,Saree Green,24,Small,Green,457.81,Men,Saree,290,3,netbanking,Himachal Pradesh,Returned,12,November
883,4,Ethnic DodgerBlue,33,Large,DodgerBlue,406.41,Women,Ethnic,1036,1,UPI,Madhya Pradesh,Returned,20,June
884,28,Western Beige,52,Large,Beige,307.93,Men,Western,412,3,cashondelivery,Uttarakhand,Returned,28,August
885,20,Trousers Coral,73,Large,Coral,760.02,Kids,Trousers,314,4,UPI,Punjab,Delivered,19,October
886,10,Tops Lime,63,Medium,Lime,514.32,Kids,Tops,1066,1,UPI,Meghalaya,Returned,30,October
887,13,Western Yellow,1,Medium,Yellow,394.47,Kids,Western,947,2,UPI,Punjab,Delivered,23,February
888,1,Jeans Tomato,97,Small,Tomato,36.76,Kids,Jeans,131,3,netbanking,Himachal Pradesh,Delivered,6,June
889,23,Trousers FireBrick,10,Large,FireBrick,591.09,Kids,Trousers,938,3,cashondelivery,Karnataka,Returned,2,November
890,23,Shirts DeepPink,38,Large,DeepPink,998.49,Kids,Shirts,1230,4,cashondelivery,Himachal Pradesh,Delivered,22,June
891,24,Pants Aqua,10,Medium,Aqua,297.91,Kids,Pants,362,3,netbanking,Uttar Pradesh,Cancelled,15,April
892,22,Formals DarkSlateBlue,50,Medium,DarkSlateBlue,35.19,Women,Formals,986,4,cashondelivery,Sikkim,Delivered,17,March
893,15,Casuals MediumSpringGreen,26,Large,MediumSpringGreen,713.88,Kids,Casuals,1306,2,netbanking,Bihar,Cancelled,24,April
894,11,T-Shirts Lavender,65,Small,Lavender,763.6,Women,T-Shirts,1311,2,netbanking,Arunachal Pradesh,Cancelled,29,January
895,2,T-Shirts DarkOliveGreen,73,Medium,DarkOliveGreen,192.58,Kids,T-Shirts,333,3,cashondelivery,Maharashtra,Delivered,14,July
896,8,Jeans Cornsilk,94,Small,Cornsilk,443.72,Men,Jeans,945,1,UPI,Odisha,Cancelled,10,March
897,29,Jeans GreenYellow,1,Large,GreenYellow,293.05,Women,Jeans,408,1,netbanking,Punjab,Returned,19,September
898,9,Casuals PowderBlue,66,Small,PowderBlue,750.77,Women,Casuals,384,4,cashondelivery,Chhattisgarh,Returned,2,February
899,25,Saree SpringGreen,79,Small,SpringGreen,945.72,Kids,Saree,622,4,UPI,Tripura,Cancelled,13,April
900,22,Jeans PaleVioletRed,49,Large,PaleVioletRed,851.65,Kids,Jeans,106,1,UPI,Gujarat,Delivered,14,June
901,13,Ethnic Tan,68,Medium,Tan,830.89,Kids,Ethnic,204,3,UPI,Manipur,Delivered,6,November
902,4,Ethnic Thistle,94,Medium,Thistle,903.63,Men,Ethnic,232,2,cashondelivery,Maharashtra,Delivered,10,November
903,24,Pants Bisque,70,Large,Bisque,433.05,Women,Pants,1149,3,UPI,Maharashtra,Cancelled,29,October
904,19,Saree Gold,29,Medium,Gold,104.73,Kids,Saree,912,2,cashondelivery,Haryana,Delivered,22,September
905,25,Formals Brown,71,Small,Brown,259.07,Kids,Formals,143,3,UPI,Tripura,Returned,18,February
906,3,Western Lavender,62,Small,Lavender,794.14,Kids,Western,1220,2,netbanking,Madhya Pradesh,Returned,5,January
907,21,Jeans Orange,6,Large,Orange,73.97,Kids,Jeans,556,1,cashondelivery,Assam,Returned,8,December
908,20,Tops Chocolate,82,Medium,Chocolate,334.57,Kids,Tops,1407,4,cashondelivery,Assam,Delivered,24,September
909,29,T-Shirts Red,60,Medium,Red,636.95,Kids,T-Shirts,1061,3,netbanking,Himachal Pradesh,Returned,15,May
